fold,validation_year,horizon_min,threshold,cost_bps_round_trip,train_rows,validation_rows,best_iteration,trades,longs,shorts,gross_return_sum,net_return_sum,compound_return,win_rate,profit_factor,max_drawdown,avg_trade_net
3,2024,30,0.0002,0.0,410805,410552,11,24,0,24,0.005024728221705098,0.005024728221705098,0.004888805646371619,0.5833333333333334,1.1649599843113638,-0.01406639238952545,0.00020936367590437908
3,2024,30,0.0002,1.0,410805,410552,11,24,0,24,0.005024728221705098,0.0026247282217050985,0.0024803181113868256,0.5833333333333334,1.083429891948444,-0.014560660320057983,0.0001093636759043791
3,2024,30,0.0002,2.0,410805,410552,11,24,0,24,0.005024728221705098,0.00022472822170510262,7.736319258921931e-05,0.5416666666666666,1.0069120445300843,-0.015054730002034833,9.363675904379276e-06
3,2024,30,0.0002,5.0,410805,410552,11,24,0,24,0.005024728221705098,-0.006975271778294899,-0.007098427317112632,0.5,0.805481621492741,-0.016535750153005013,-0.00029063632409562077
3,2024,30,0.0005,0.0,410805,410552,11,0,0,0,0.0,0.0,0.0,,,,
3,2024,30,0.0005,1.0,410805,410552,11,0,0,0,0.0,0.0,0.0,,,,
3,2024,30,0.0005,2.0,410805,410552,11,0,0,0,0.0,0.0,0.0,,,,
3,2024,30,0.0005,5.0,410805,410552,11,0,0,0,0.0,0.0,0.0,,,,
3,2024,60,0.0,0.0,409197,408812,13,6864,4656,2208,0.35170901968487855,0.35170901968487855,0.40739385153677654,0.4407051282051282,1.102627609174526,-0.11182422311397022,5.123965904499979e-05
3,2024,60,0.0,1.0,409197,408812,13,6864,4656,2208,0.35170901968487855,-0.33469098031512146,-0.29153985879771294,0.4106934731934732,0.9124146843982688,-0.33221013499745067,-4.876034095500021e-05
3,2024,60,0.0,2.0,409197,408812,13,6864,4656,2208,0.35170901968487855,-1.0210909803151216,-0.6433966816407999,0.38243006993006995,0.7589268008857418,-0.6480351433447682,-0.00014876034095500024
3,2024,60,0.0,5.0,409197,408812,13,6864,4656,2208,0.35170901968487855,-3.0802909803151217,-0.9545413726167633,0.291520979020979,0.45035358893420707,-0.9545186319327297,-0.00044876034095500027
3,2024,60,0.0001,0.0,409197,408812,13,374,0,374,0.1274539763107181,0.1274539763107181,0.13319274783193102,0.4946524064171123,1.295477148232165,-0.03895266267874531,0.00034078603291635854
3,2024,60,0.0001,1.0,409197,408812,13,374,0,374,0.1274539763107181,0.09005397631071811,0.09160542887271883,0.4839572192513369,1.1999492956520528,-0.04131823060858841,0.0002407860329163586
3,2024,60,0.0001,2.0,409197,408812,13,374,0,374,0.1274539763107181,0.052653976310718074,0.05154040211959843,0.45989304812834225,1.1120055931842947,-0.04400297308380774,0.0001407860329163585
3,2024,60,0.0001,5.0,409197,408812,13,374,0,374,0.1274539763107181,-0.059546023689281934,-0.06006667025856938,0.40641711229946526,0.8884334130902573,-0.09106216055378535,-0.00015921396708364153
3,2024,60,0.0002,0.0,409197,408812,13,194,0,194,0.09116245585232548,0.09116245585232548,0.09370070362950345,0.5257731958762887,1.370120383299944,-0.03174259235683241,0.0004699095662491004
3,2024,60,0.0002,1.0,409197,408812,13,194,0,194,0.09116245585232548,0.07176245585232548,0.07269579536918602,0.5154639175257731,1.2808223466385544,-0.03339044978576744,0.0003699095662491004
3,2024,60,0.0002,2.0,409197,408812,13,194,0,194,0.09116245585232548,0.05236245585232547,0.05209225413900387,0.5,1.1975318521918585,-0.037533110313778484,0.0002699095662491004
3,2024,60,0.0002,5.0,409197,408812,13,194,0,194,0.09116245585232548,-0.005837544147674543,-0.007385752871441942,0.44329896907216493,0.9802496163029697,-0.05716691586962619,-3.0090433750899705e-05
3,2024,60,0.0005,0.0,409197,408812,13,65,0,65,0.09942449620214686,0.09942449620214686,0.10345561306911022,0.6,2.1788449010543256,-0.017903966840065344,0.0015296076338791823
3,2024,60,0.0005,1.0,409197,408812,13,65,0,65,0.09942449620214686,0.09292449620214688,0.09631674241291788,0.5846153846153846,2.0682843117656335,-0.018789285552522794,0.0014296076338791827
3,2024,60,0.0005,2.0,409197,408812,13,65,0,65,0.09942449620214686,0.08642449620214686,0.08922335106399282,0.5846153846153846,1.963647096321002,-0.019673894793490576,0.0013296076338791824
3,2024,60,0.0005,5.0,409197,408812,13,65,0,65,0.09942449620214686,0.06692449620214685,0.06821320931015551,0.5692307692307692,1.6835396316722102,-0.022323470661273492,0.0010296076338791823
4,2025,5,0.0,0.0,494546,412492,38,82536,47853,34683,0.23931778029926698,0.23931778029926698,0.2495259921196471,0.43119366094795,1.0149850677723085,-0.13465618821857617,2.899556318446096e-06
4,2025,5,0.0,1.0,494546,412492,38,82536,47853,34683,0.23931778029926698,-8.014282219700734,-0.999674851257664,0.3522341766017253,0.6181955712141699,-0.9996753223449455,-9.710044368155391e-05
4,2025,5,0.0,2.0,494546,412492,38,82536,47853,34683,0.23931778029926698,-16.267882219700734,-0.9999999154603699,0.2812227391683629,0.389249621075895,-0.9999999154434587,-0.00019710044368155392
4,2025,5,0.0,5.0,494546,412492,38,82536,47853,34683,0.23931778029926698,-41.028682219700734,-1.0,0.13648589706309974,0.11664237096771347,-1.0,-0.000497100443681554
4,2025,5,0.0001,0.0,494546,412492,38,17,0,17,-0.0030602794294560054,-0.0030602794294560054,-0.0030887259920061583,0.4117647058823529,0.7986050741634887,-0.006856817593703934,-0.00018001643702682385
4,2025,5,0.0001,1.0,494546,412492,38,17,0,17,-0.0030602794294560054,-0.004760279429456004,-0.00478243124546307,0.4117647058823529,0.7060723977239648,-0.007412029405346132,-0.00028001643702682376
4,2025,5,0.0001,2.0,494546,412492,38,17,0,17,-0.0030602794294560054,-0.006460279429456005,-0.006473427969672763,0.4117647058823529,0.6243022039240699,-0.008107372672711777,-0.0003800164370268238
4,2025,5,0.0001,5.0,494546,412492,38,17,0,17,-0.0030602794294560054,-0.011560279429456003,-0.01153020754942391,0.29411764705882354,0.4364214794003029,-0.011863816451346376,-0.0006800164370268238
4,2025,5,0.0002,0.0,494546,412492,38,0,0,0,0.0,0.0,0.0,,,,
4,2025,5,0.0002,1.0,494546,412492,38,0,0,0,0.0,0.0,0.0,,,,
4,2025,5,0.0002,2.0,494546,412492,38,0,0,0,0.0,0.0,0.0,,,,
4,2025,5,0.0002,5.0,494546,412492,38,0,0,0,0.0,0.0,0.0,,,,
4,2025,5,0.0005,0.0,494546,412492,38,0,0,0,0.0,0.0,0.0,,,,
4,2025,5,0.0005,1.0,494546,412492,38,0,0,0,0.0,0.0,0.0,,,,
4,2025,5,0.0005,2.0,494546,412492,38,0,0,0,0.0,0.0,0.0,,,,
4,2025,5,0.0005,5.0,494546,412492,38,0,0,0,0.0,0.0,0.0,,,,
4,2025,15,0.0,0.0,493894,411952,9,27508,21754,5754,0.37697024174348837,0.37697024174348837,0.43336957498957385,0.4318016576995783,1.0412278286335699,-0.12682616521889134,1.3704022166042183e-05
4,2025,15,0.0,1.0,493894,411952,9,27508,21754,5754,0.37697024174348837,-2.3738297582565115,-0.9084504770334465,0.38741457030681986,0.7795444563489853,-0.9093460436211434,-8.629597783395782e-05
4,2025,15,0.0,2.0,493894,411952,9,27508,21754,5754,0.37697024174348837,-5.124629758256512,-0.9941543272020584,0.3423004216955068,0.5905080289215748,-0.9941609988811896,-0.00018629597783395785
4,2025,15,0.0,5.0,493894,411952,9,27508,21754,5754,0.37697024174348837,-13.377029758256512,-0.9999984806683175,0.22996946342882071,0.2742023984314976,-0.9999984799082716,-0.0004862959778339578
4,2025,15,0.0001,0.0,493894,411952,9,188,0,188,0.028871824107554702,0.028871824107554702,0.02828672362896545,0.48404255319148937,1.130446483210622,-0.042138548683146926,0.00015357353248699309
4,2025,15,0.0001,1.0,493894,411952,9,188,0,188,0.028871824107554702,0.010071824107554691,0.009137286528727806,0.46808510638297873,1.0435596816790074,-0.04472554240533,5.3573532486993033e-05
4,2025,15,0.0001,2.0,493894,411952,9,188,0,188,0.028871824107554702,-0.00872817589244531,-0.009657398762467517,0.4627659574468085,0.9638236696110886,-0.047466587832038276,-4.6426467513006965e-05
4,2025,15,0.0001,5.0,493894,411952,9,188,0,188,0.028871824107554702,-0.06512817589244534,-0.06397772116713174,0.44148936170212766,0.7608994951458995,-0.07524824423535437,-0.0003464264675130071
4,2025,15,0.0002,0.0,493894,411952,9,0,0,0,0.0,0.0,0.0,,,,
4,2025,15,0.0002,1.0,493894,411952,9,0,0,0,0.0,0.0,0.0,,,,
4,2025,15,0.0002,2.0,493894,411952,9,0,0,0,0.0,0.0,0.0,,,,
4,2025,15,0.0002,5.0,493894,411952,9,0,0,0,0.0,0.0,0.0,,,,
4,2025,15,0.0005,0.0,493894,411952,9,0,0,0,0.0,0.0,0.0,,,,
4,2025,15,0.0005,1.0,493894,411952,9,0,0,0,0.0,0.0,0.0,,,,
4,2025,15,0.0005,2.0,493894,411952,9,0,0,0,0.0,0.0,0.0,,,,
4,2025,15,0.0005,5.0,493894,411952,9,0,0,0,0.0,0.0,0.0,,,,
4,2025,30,0.0,0.0,492916,411142,18,13752,12310,1442,0.6704577270014959,0.6704577270014959,0.9231946898913463,0.44248109365910415,1.106550762901747,-0.07959133884888148,4.8753470549847e-05
4,2025,30,0.0,1.0,492916,411142,18,13752,12310,1442,0.6704577270014959,-0.7047422729985041,-0.5138399082062883,0.40917684700407214,0.9004869452305244,-0.5151824834588999,-5.124652945015301e-05
4,2025,30,0.0,2.0,492916,411142,18,13752,12310,1442,0.6704577270014959,-2.079942272998504,-0.8771215770882388,0.3785631180919139,0.7372028381599582,-0.8770969964875364,-0.000151246529450153
4,2025,30,0.0,5.0,492916,411142,18,13752,12310,1442,0.6704577270014959,-6.205542272998504,-0.9980175324143303,0.28970331588132636,0.41819364625362704,-0.9980165406846727,-0.000451246529450153
4,2025,30,0.0001,0.0,492916,411142,18,463,163,300,0.1123191841183668,0.1123191841183668,0.11643256463530105,0.5377969762419006,1.2582326895045506,-0.04559960714009559,0.00024259003049323285
4,2025,30,0.0001,1.0,492916,411142,18,463,163,300,0.1123191841183668,0.06601918411836681,0.0659291639290982,0.5248380129589633,1.1445481057449416,-0.05775859835856323,0.00014259003049323286
4,2025,30,0.0001,2.0,492916,411142,18,463,163,300,0.1123191841183668,0.019719184118366803,0.01770564496287763,0.5053995680345572,1.041165366970319,-0.07364769005445582,4.2590030493232834e-05
4,2025,30,0.0001,5.0,492916,411142,18,463,163,300,0.1123191841183668,-0.1191808158816332,-0.11428982464419168,0.4319654427645788,0.7848078464297125,-0.12712785430701168,-0.0002574099695067672
4,2025,30,0.0002,0.0,492916,411142,18,231,10,221,0.023985735231554357,0.023985735231554357,0.022938109053966205,0.4935064935064935,1.0902679914541644,-0.04729271837779947,0.00010383435165175047
4,2025,30,0.0002,1.0,492916,411142,18,231,10,221,0.023985735231554357,0.0008857352315543715,-0.00041994370493503297,0.48917748917748916,1.003191953262474,-0.0577202194309826,3.834351651750526e-06
4,2025,30,0.0002,2.0,492916,411142,18,231,10,221,0.023985735231554357,-0.022214264768445645,-0.02324688856423851,0.4805194805194805,0.9232276941768174,-0.06803461646992204,-9.616564834824954e-05
4,2025,30,0.0002,5.0,492916,411142,18,231,10,221,0.023985735231554357,-0.09151426476844565,-0.08865997482602228,0.42424242424242425,0.7204096596301871,-0.10115036026937296,-0.00039616564834824957
4,2025,30,0.0005,0.0,492916,411142,18,66,0,66,0.03310708637416883,0.03310708637416883,0.03322677282752995,0.5909090909090909,1.4748487646827315,-0.022782155986000308,0.0005016225208207398
4,2025,30,0.0005,1.0,492916,411142,18,66,0,66,0.03310708637416883,0.02650708637416884,0.026432903903918836,0.5757575757575758,1.365590225422819,-0.0240540358507495,0.00040162252082074
4,2025,30,0.0005,2.0,492916,411142,18,66,0,66,0.03310708637416883,0.01990708637416883,0.01968303484167211,0.5454545454545454,1.2640065963756637,-0.02532438750998367,0.0003016225208207398
4,2025,30,0.0005,5.0,492916,411142,18,66,0,66,0.03310708637416883,0.00010708637416882369,-0.00030537042827061267,0.5,1.00126144558011,-0.029126290079576234,1.622520820739753e-06
4,2025,60,0.0,0.0,490960,409522,18,6873,6525,348,0.5345560881675335,0.5345560881675335,0.6781029662951381,0.4472573839662447,1.1172155237201302,-0.10075775734933046,7.777623863924539e-05
4,2025,60,0.0,1.0,490960,409522,18,6873,6525,348,0.5345560881675335,-0.15274391183246655,-0.15601479738592616,0.42557835006547357,0.969127535796406,-0.26209987098446064,-2.2223761360754628e-05
4,2025,60,0.0,2.0,490960,409522,18,6873,6525,348,0.5345560881675335,-0.8400439118324667,-0.5755552083600024,0.4033173286774334,0.8429780453444172,-0.5784185843078626,-0.00012222376136075466
4,2025,60,0.0,5.0,490960,409522,18,6873,6525,348,0.5345560881675335,-2.9019439118324666,-0.94603636784045,0.34293612687327224,0.563078313393053,-0.9460093725267134,-0.0004222237613607546
4,2025,60,0.0001,0.0,490960,409522,18,403,95,308,0.08825379361877579,0.08825379361877579,0.08845774605680545,0.5012406947890818,1.1555118789513457,-0.06406768082607583,0.00021899204371904663
4,2025,60,0.0001,1.0,490960,409522,18,403,95,308,0.08825379361877579,0.0479537936187758,0.04547141136483135,0.48883374689826303,1.081580935445567,-0.06827634770529989,0.00011899204371904665
4,2025,60,0.0001,2.0,490960,409522,18,403,95,308,0.08825379361877579,0.007653793618775804,0.004178684875096428,0.47890818858560796,1.0125750771197226,-0.07246650792624643,1.899204371904666e-05
4,2025,60,0.0001,5.0,490960,409522,18,403,95,308,0.08825379361877579,-0.11324620638122421,-0.11019056311655673,0.4441687344913151,0.8319862106092293,-0.11385442614615005,-0.00028100795628095335
4,2025,60,0.0002,0.0,490960,409522,18,322,58,264,0.14667787000943555,0.14667787000943555,0.15483267618245522,0.531055900621118,1.3425879170586352,-0.03996286504458335,0.0004555213354330297
4,2025,60,0.0002,1.0,490960,409522,18,322,58,264,0.14667787000943555,0.1144778700094356,0.11825337249168544,0.5217391304347826,1.2581695783465952,-0.042076655423242904,0.0003555213354330298
4,2025,60,0.0002,2.0,490960,409522,18,322,58,264,0.14667787000943555,0.08227787000943558,0.0828292331572682,0.5124223602484472,1.1792959173047481,-0.04477568652736663,0.00025552133543302975
4,2025,60,0.0002,5.0,490960,409522,18,322,58,264,0.14667787000943555,-0.014322129990564435,-0.016870223503894333,0.4751552795031056,0.9718009945101681,-0.055334676860403276,-4.44786645669703e-05
4,2025,60,0.0005,0.0,490960,409522,18,144,8,136,0.10874840463154653,0.10874840463154653,0.11329779518725558,0.5625,1.6682552961091601,-0.03316794193106276,0.0007551972543857398
4,2025,60,0.0005,1.0,490960,409522,18,144,8,136,0.10874840463154653,0.09434840463154653,0.0973920153335277,0.5416666666666666,1.5576414031817079,-0.03442733503616002,0.0006551972543857398
4,2025,60,0.0005,2.0,490960,409522,18,144,8,136,0.10874840463154653,0.07994840463154655,0.08171192698692109,0.5416666666666666,1.4547900546341648,-0.035685213698788854,0.0005551972543857399
4,2025,60,0.0005,5.0,490960,409522,18,144,8,136,0.10874840463154653,0.036748404631546536,0.03599422968894839,0.4791666666666667,1.1864311982119524,-0.039449779718993216,0.0002551972543857398
