horizon_min,validation_year,top_k,long_threshold,short_threshold,cost_bps,auc,trades,compound,profit_factor,win_rate,max_drawdown,selected_features
30,2025,3,0.6,0.4,2,0.5210263174141169,63,-0.042394397639239356,0.6079858384351021,0.5079365079365079,-0.05657486339709572,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.6,0.4,5,0.5210263174141169,63,-0.060338180862477886,0.48047945963441013,0.47619047619047616,-0.06813000360976118,distance_high_60|distance_sma_60|distance_sma_15
30,2025,5,0.5,0.5,0,0.5081735325893595,7160,0.0398092924137996,1.0118308412488155,0.5096368715083799,-0.12602362042754967,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.5,0.5,1,0.5081735325893595,7160,-0.4918586538313562,0.8536894998319242,0.4748603351955307,-0.5097740827574107,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.5,0.5,2,0.5081735325893595,7160,-0.7516956821215277,0.7204279547391008,0.43575418994413406,-0.7580062004943127,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.5,0.5,5,0.5081735325893595,7160,-0.9710401162502806,0.4358860340530842,0.3431564245810056,-0.9714315326293236,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.55,0.45,0,0.5081735325893595,157,0.023247216665085224,1.1178175549025868,0.5987261146496815,-0.034146752929356095,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.55,0.45,1,0.5081735325893595,157,0.007309113925916932,1.0393473502244592,0.5732484076433121,-0.03511553599394812,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.55,0.45,2,0.5081735325893595,157,-0.008382293596592816,0.9656482451258545,0.5668789808917197,-0.042980921106207215,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.55,0.45,5,0.5081735325893595,157,-0.05401399909818172,0.7709594460190555,0.5286624203821656,-0.07626731062403391,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.6,0.4,0,0.5081735325893595,6,0.0016085440019557584,1.4474359441018148,0.6666666666666666,-0.003527345053660702,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.6,0.4,1,0.5081735325893595,6,0.0010078888042035494,1.2668862318671417,0.6666666666666666,-0.003627345053660802,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.6,0.4,2,0.5081735325893595,6,0.00040753380893754354,1.1022591016189778,0.5,-0.003727345053660791,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,5,0.6,0.4,5,0.5081735325893595,6,-0.001391731162193044,0.7237996584909618,0.5,-0.004608664776007854,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m
30,2025,10,0.5,0.5,0,0.509875915211083,7160,0.3049711961035646,1.0678660860232079,0.5160614525139665,-0.12938890884770438,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.5,0.5,1,0.509875915211083,7160,-0.3622629755414368,0.9009868702835601,0.48268156424581005,-0.4094970090945147,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.5,0.5,2,0.509875915211083,7160,-0.6883614056295984,0.7603661563922945,0.44315642458100557,-0.6997813714471028,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.5,0.5,5,0.509875915211083,7160,-0.9636509224305119,0.4604529600962754,0.34720670391061453,-0.9640989717260624,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.55,0.45,0,0.509875915211083,83,-0.009060313365971129,0.9305717749125828,0.5301204819277109,-0.05859795408360324,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.55,0.45,1,0.509875915211083,83,-0.01725243465820947,0.8672820021404658,0.4939759036144578,-0.06367377228530546,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.55,0.45,2,0.509875915211083,83,-0.02537764079365501,0.8082357839548704,0.4819277108433735,-0.06872272700196702,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.55,0.45,5,0.509875915211083,83,-0.04935714644126521,0.6530484593767862,0.4578313253012048,-0.0837098017410347,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.6,0.4,0,0.509875915211083,0,0.0,,,0.0,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.6,0.4,1,0.509875915211083,0,0.0,,,0.0,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.6,0.4,2,0.509875915211083,0,0.0,,,0.0,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
30,2025,10,0.6,0.4,5,0.509875915211083,0,0.0,,,0.0,distance_high_60|distance_sma_60|distance_sma_15|return_30m|momentum_30m|return_60m|return_15m|momentum_15m|momentum_60m|distance_high_240
60,2022,3,0.5,0.5,0,0.5135920627750777,3602,0.015322610529686864,1.0088786375598044,0.4983342587451416,-0.11962330491786588,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.5,0.5,1,0.5135920627750777,3602,-0.29178746463866967,0.8870939274497078,0.47556912826207665,-0.3223568512385888,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.5,0.5,2,0.5135920627750777,3602,-0.5060221053454881,0.7801439676787845,0.448917268184342,-0.5126908004009036,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.5,0.5,5,0.5135920627750777,3602,-0.8324110728378044,0.5321558379481512,0.38284286507495835,-0.8337592583748247,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.55,0.45,0,0.5135920627750777,363,0.061948270019099194,1.1358297434110556,0.5537190082644629,-0.041684294580876746,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.55,0.45,1,0.5135920627750777,363,0.024094843259983456,1.05529640433127,0.5426997245179064,-0.05176514317149494,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.55,0.45,2,0.5135920627750777,363,-0.012412872679651965,0.980127290716029,0.5234159779614325,-0.06504716208631267,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.55,0.45,5,0.5135920627750777,363,-0.11433051234896607,0.7837942879478299,0.4820936639118457,-0.11631215904102155,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.6,0.4,0,0.5135920627750777,38,-0.041842217857696706,0.6460913845752616,0.5,-0.054510781466207914,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.6,0.4,1,0.5135920627750777,38,-0.04548064024056708,0.6201579843541613,0.5,-0.05781972122207757,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.6,0.4,2,0.5135920627750777,38,-0.0491056086581696,0.5953279340443068,0.47368421052631576,-0.06111741039611884,distance_high_60|distance_sma_60|momentum_30m
60,2022,3,0.6,0.4,5,0.5135920627750777,38,-0.059900273368849954,0.5266100945390509,0.4473684210526316,-0.07094334514551659,distance_high_60|distance_sma_60|momentum_30m
60,2022,5,0.5,0.5,0,0.513542196483882,3602,-0.009081188760317493,1.0001461697393508,0.49361465852304276,-0.11986422911394368,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.5,0.5,1,0.513542196483882,3602,-0.3088113976168291,0.8794672222616049,0.4711271515824542,-0.3320823244984138,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.5,0.5,2,0.513542196483882,3602,-0.5178974634565727,0.773550992592752,0.4450305385896724,-0.5244058413342894,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.5,0.5,5,0.513542196483882,3602,-0.8364411491781926,0.5281594725457435,0.3789561354802887,-0.8377569143714158,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.55,0.45,0,0.513542196483882,367,0.048387311449381354,1.1067460406633618,0.5449591280653951,-0.04482745492899409,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.55,0.45,1,0.513542196483882,367,0.010611628447735777,1.0271833108143003,0.5395095367847411,-0.049200926275916324,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.55,0.45,2,0.513542196483882,367,-0.025806489439918145,0.9530142855141543,0.5204359673024523,-0.056921776574950456,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.55,0.45,5,0.513542196483882,367,-0.12739340748682548,0.7595700995621283,0.47956403269754766,-0.12691559019480425,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.6,0.4,0,0.513542196483882,41,-0.029164314123601875,0.758063234994335,0.5365853658536586,-0.04200050234767372,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.6,0.4,1,0.513542196483882,41,-0.03313972848785396,0.7279714316603088,0.5365853658536586,-0.04563834055476923,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.6,0.4,2,0.513542196483882,41,-0.03709925964539573,0.6990318646565787,0.5121951219512195,-0.049262726894521824,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,5,0.6,0.4,5,0.513542196483882,41,-0.048883171491615585,0.6185056938690998,0.4878048780487805,-0.060055657886066593,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2022,10,0.5,0.5,0,0.5139814433228428,3602,0.03406425408907521,1.0154940013171452,0.5002776235424764,-0.10133510553711367,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.5,0.5,1,0.5139814433228428,3602,-0.27871338707608606,0.8928948018980747,0.47806774014436426,-0.29850118856614505,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.5,0.5,2,0.5139814433228428,3602,-0.4969020221881367,0.7851955025175684,0.45113825652415324,-0.5049837484886497,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.5,0.5,5,0.5139814433228428,3602,-0.829316019496054,0.5354942447810774,0.38423098278734036,-0.8311998708424814,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.55,0.45,0,0.5139814433228428,495,0.060891438712285195,1.1098941240068707,0.5575757575757576,-0.06901035246977338,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.55,0.45,1,0.5139814433228428,495,0.009659009444006328,1.0216258555576903,0.5494949494949495,-0.07467909050029542,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.55,0.45,2,0.5139814433228428,495,-0.03910406649686338,0.9398613911716652,0.5171717171717172,-0.08031387440913629,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.55,0.45,5,0.5139814433228428,495,-0.17173684124205613,0.7302078152774695,0.4585858585858586,-0.18380541678048845,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.6,0.4,0,0.5139814433228428,71,0.03694429113583331,1.2648432063464674,0.5352112676056338,-0.03955121559724273,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.6,0.4,1,0.5139814433228428,71,0.029611301960482006,1.209859012271886,0.5352112676056338,-0.04185754196174041,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.6,0.4,2,0.5139814433228428,71,0.022329444389793895,1.1573214734338764,0.5352112676056338,-0.04415856037510035,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2022,10,0.6,0.4,5,0.5139814433228428,71,0.0007871584662091369,1.012825325973698,0.5070422535211268,-0.051029884646952905,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|sma_15_slope|distance_sma_240
60,2023,3,0.5,0.5,0,0.5209146185834452,3579,0.05600504799269568,1.026497183803426,0.5054484492875104,-0.11084993852186342,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.5,0.5,1,0.5209146185834452,3579,-0.2617111635029665,0.8809967743365266,0.47247834590667787,-0.3042839518759203,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.5,0.5,2,0.5209146185834452,3579,-0.4838557865260449,0.7564817181924348,0.4392288348700754,-0.4858639241541931,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.5,0.5,5,0.5209146185834452,3579,-0.8236757527833645,0.482426346546856,0.35093601564682875,-0.8238599846698398,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.55,0.45,0,0.5209146185834452,171,-0.03498381623748548,0.853162566541786,0.5497076023391813,-0.06066387061722356,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.55,0.45,1,0.5209146185834452,171,-0.05134959211238932,0.7875840968482111,0.5321637426900585,-0.06973771188267419,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.55,0.45,2,0.5209146185834452,171,-0.06743941537016496,0.7266884929413892,0.5029239766081871,-0.08254723664536101,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.55,0.45,5,0.5209146185834452,171,-0.11409904603518473,0.569242307643576,0.4444444444444444,-0.12347247116057591,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.6,0.4,0,0.5209146185834452,12,0.0012010100260297918,1.0681991265704023,0.5833333333333334,-0.007224149646943623,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.6,0.4,1,0.5209146185834452,12,3.4052058839328936e-07,1.0046008055128233,0.5833333333333334,-0.007324149646943612,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.6,0.4,2,0.5209146185834452,12,-0.0011990089665774306,0.9441976424605834,0.5833333333333334,-0.007424149646943601,distance_sma_60|distance_high_60|momentum_30m
60,2023,3,0.6,0.4,5,0.5209146185834452,12,-0.004789150506794293,0.7826050754598567,0.5,-0.007724149646943568,distance_sma_60|distance_high_60|momentum_30m
60,2023,5,0.5,0.5,0,0.5207248058687657,3579,-0.008407530276874131,0.9992662842422952,0.5037720033528919,-0.16887171744072094,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.5,0.5,1,0.5207248058687657,3579,-0.30674853851537565,0.8575811855641158,0.471081307627829,-0.3496875197015681,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.5,0.5,2,0.5207248058687657,3579,-0.5153448623367538,0.7362622053582697,0.43755238893545684,-0.5186301454950835,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.5,0.5,5,0.5207248058687657,3579,-0.8344361217864257,0.46898637423142614,0.3500977926795194,-0.8346091107320581,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.55,0.45,0,0.5207248058687657,175,-0.0478883492492842,0.7997028892326737,0.5428571428571428,-0.06345751826456025,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.55,0.45,1,0.5207248058687657,175,-0.06441086103208815,0.7357389922257792,0.5257142857142857,-0.07786884656077253,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.55,0.45,2,0.5207248058687657,175,-0.08064825880137794,0.6764759547431328,0.49714285714285716,-0.09205982503416721,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.55,0.45,5,0.5207248058687657,175,-0.1276982737560075,0.524193701369813,0.42857142857142855,-0.13334388575373335,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.6,0.4,0,0.5207248058687657,12,-0.003500921256088252,0.8186092333284591,0.5833333333333334,-0.007224149646943623,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.6,0.4,1,0.5207248058687657,12,-0.0046964195432364075,0.7614421187291632,0.5833333333333334,-0.007324149646943612,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.6,0.4,2,0.5207248058687657,12,-0.0058906029829312034,0.7071470605114925,0.5833333333333334,-0.007424149646943601,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,5,0.6,0.4,5,0.5207248058687657,12,-0.009465277359146818,0.5648560861381821,0.5,-0.00871723673720659,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m
60,2023,10,0.5,0.5,0,0.5200644946288916,3579,-0.033759833260447736,0.9882710528823825,0.5001397038278849,-0.14608669262772844,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.5,0.5,1,0.5200644946288916,3579,-0.324474829001863,0.8481802072448034,0.46716960044705225,-0.34752016452846246,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.5,0.5,2,0.5200644946288916,3579,-0.5277386132913633,0.7283099386938507,0.4333612740989103,-0.5288328240425302,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.5,0.5,5,0.5200644946288916,3579,-0.8386712268457353,0.4644547044870579,0.3467449008102822,-0.8388397907539336,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.55,0.45,0,0.5200644946288916,240,-0.05900177941588125,0.8223083230395973,0.48333333333333334,-0.11130872924984414,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.55,0.45,1,0.5200644946288916,240,-0.08132370317583537,0.7595098190299768,0.4708333333333333,-0.12794871588424017,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.55,0.45,2,0.5200644946288916,240,-0.10311827069452195,0.7014878097563353,0.45,-0.14599813455236754,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.55,0.45,5,0.5200644946288916,240,-0.16546046797209923,0.5523777235278553,0.3958333333333333,-0.19794574998976633,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.6,0.4,0,0.5200644946288916,23,-0.007304348499976299,0.850683277474903,0.6086956521739131,-0.01915168469751749,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.6,0.4,1,0.5200644946288916,23,-0.00958578936976251,0.8058917473712292,0.6086956521739131,-0.019839976250562108,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.6,0.4,2,0.5200644946288916,23,-0.01186221444031954,0.76273730932419,0.6086956521739131,-0.020527853767106308,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2023,10,0.6,0.4,5,0.5200644946288916,23,-0.018661500022892574,0.6422456805276765,0.6086956521739131,-0.02258900417302334,distance_sma_60|distance_high_60|momentum_30m|return_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|sma_15_slope
60,2024,3,0.5,0.5,0,0.5130758814278982,3591,-0.03522830285168532,0.9889867170482095,0.5115566694514063,-0.14253541894138355,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.5,0.5,1,0.5130758814278982,3591,-0.32631059438515675,0.8588043645775562,0.4809245335561125,-0.33682144362261146,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.5,0.5,2,0.5130758814278982,3591,-0.5295870358475738,0.7457037477866971,0.4480646059593428,-0.5323876077380599,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.5,0.5,5,0.5130758814278982,3591,-0.8398804543455398,0.49003320637860126,0.36285157337788915,-0.8400410016101217,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.55,0.45,0,0.5130758814278982,197,-0.008661748593169594,0.9741777212889322,0.5583756345177665,-0.07489600947898922,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.55,0.45,1,0.5130758814278982,197,-0.02800194899671704,0.906932903338739,0.5532994923857868,-0.08227489273038613,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.55,0.45,2,0.5130758814278982,197,-0.04696671594518209,0.8437693835474843,0.5329949238578681,-0.08959564989706359,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.55,0.45,5,0.5130758814278982,197,-0.10168023672225857,0.6777335197826638,0.47715736040609136,-0.11121366884349759,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.6,0.4,0,0.5130758814278982,20,-0.0291907792756122,0.5542683915350947,0.35,-0.032293698371430146,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.6,0.4,1,0.5130758814278982,20,-0.03113345716488647,0.5330717869470292,0.35,-0.03316747504707074,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.6,0.4,2,0.5130758814278982,20,-0.0330724415885294,0.5126818711882775,0.35,-0.03404055035265874,distance_high_60|distance_sma_60|momentum_30m
60,2024,3,0.6,0.4,5,0.5130758814278982,20,-0.038867300540846195,0.4559166179900355,0.35,-0.036933209992595195,distance_high_60|distance_sma_60|momentum_30m
60,2024,5,0.5,0.5,0,0.5119555750017704,3591,0.07447058972394616,1.031682036208586,0.5162907268170426,-0.10309991667117357,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.5,0.5,1,0.5119555750017704,3591,-0.24970099008698565,0.895964072275872,0.4856585909217488,-0.2620948227138896,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.5,0.5,2,0.5119555750017704,3591,-0.4760876741236696,0.778060925707526,0.45391255917571705,-0.4803607083798773,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.5,0.5,5,0.5119555750017704,3591,-0.8216645327389839,0.5115121905334286,0.3684210526315789,-0.8220006912912378,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.55,0.45,0,0.5119555750017704,136,-0.06573820751328974,0.7260682744133389,0.5147058823529411,-0.09206453508379342,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.55,0.45,1,0.5119555750017704,136,-0.07836515759359985,0.6792488774072947,0.49264705882352944,-0.09687287583981263,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.55,0.45,2,0.5119555750017704,136,-0.09082268701882334,0.6353359412860529,0.47058823529411764,-0.1016562300488878,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.55,0.45,5,0.5119555750017704,136,-0.1272011682632509,0.5183196411494624,0.45588235294117646,-0.1357335766535125,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.6,0.4,0,0.5119555750017704,15,-0.029796950821126544,0.43689195829418775,0.4,-0.030269012244920845,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.6,0.4,1,0.5119555750017704,15,-0.031254192376866885,0.41855751961682247,0.4,-0.031628754758558864,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.6,0.4,2,0.5119555750017704,15,-0.03270939087874758,0.4008223388411397,0.4,-0.03298672667464064,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,5,0.6,0.4,5,0.5119555750017704,15,-0.03706275464551889,0.3510805866875987,0.3333333333333333,-0.03705004011032442,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m
60,2024,10,0.5,0.5,0,0.5149874578724078,3591,0.02895750746281056,1.0143044824222982,0.5148983570036202,-0.12459493840322677,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.5,0.5,1,0.5149874578724078,3591,-0.2814857244939377,0.8808335369221153,0.4853801169590643,-0.2871880727487508,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.5,0.5,2,0.5149874578724078,3591,-0.49828421666851686,0.7648267608462475,0.45335561125034807,-0.4984188436984617,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.5,0.5,5,0.5149874578724078,3591,-0.8292222731501223,0.5025672004537332,0.36563631300473404,-0.8291228277318774,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.55,0.45,0,0.5149874578724078,216,-0.025940939442102295,0.9203600284898155,0.5601851851851852,-0.08775924339196617,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.55,0.45,1,0.5149874578724078,216,-0.04675868867533062,0.8555173038097377,0.5509259259259259,-0.0959413489546368,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.55,0.45,2,0.5149874578724078,216,-0.06713353351597984,0.7946304439595335,0.5277777777777778,-0.10417625745915537,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.55,0.45,5,0.5149874578724078,216,-0.12569345746979277,0.635079775543385,0.4675925925925926,-0.14059312450585992,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.6,0.4,0,0.5149874578724078,26,-0.04691736859407647,0.4576566425612608,0.38461538461538464,-0.04351200129319521,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
