config,multiplier,horizon_min,validation_year,best_iteration,train_rows,validation_rows,purged_train_rows,actual_short_pct,actual_timeout_pct,actual_long_pct,pred_short_pct,pred_timeout_pct,pred_long_pct,accuracy,balanced_accuracy,macro_f1,cost_bps,trades,compound_return,profit_factor,win_rate,max_drawdown,avg_hold_minutes,directional_accuracy
dynamic_1p00x,1.0,60,2023,43,171914,42818,0,27.271241066841046,47.090008874772295,25.638750058386663,25.547666869073755,68.30305011910879,6.14928301181746,0.5010976692045401,0.41768062803392086,0.3920775321760756,0,2134,0.07015394159449073,1.0586594681808776,0.5014058106841612,-0.030471329217590215,35.405342080599816,0.3641049671977507
dynamic_1p00x,1.0,60,2023,43,171914,42818,0,27.271241066841046,47.090008874772295,25.638750058386663,25.547666869073755,68.30305011910879,6.14928301181746,0.5010976692045401,0.41768062803392086,0.3920775321760756,1,2134,-0.13549792763525215,0.8893162394306627,0.48266166822867856,-0.14614997430522447,35.405342080599816,0.3641049671977507
dynamic_1p00x,1.0,60,2023,43,171914,42818,0,27.271241066841046,47.090008874772295,25.638750058386663,25.547666869073755,68.30305011910879,6.14928301181746,0.5010976692045401,0.41768062803392086,0.3920775321760756,2,2134,-0.3016445080785364,0.7468401342390223,0.46344892221180883,-0.30745845269882477,35.405342080599816,0.3641049671977507
dynamic_1p00x,1.0,60,2023,43,171914,42818,0,27.271241066841046,47.090008874772295,25.638750058386663,25.547666869073755,68.30305011910879,6.14928301181746,0.5010976692045401,0.41768062803392086,0.3920775321760756,5,2134,-0.6319113198217334,0.43678377464972734,0.41377694470477977,-0.6329998886987505,35.405342080599816,0.3641049671977507
dynamic_1p00x,1.0,60,2024,35,214732,42943,0,27.21747432643271,45.52313531891111,27.259390354656173,33.139277647113616,66.61854085648417,0.24218149640220757,0.48149873087581213,0.4114312319305266,0.3483486956528509,0,2275,0.048221857002969326,1.0345591888149528,0.5002197802197802,-0.0729242211136788,35.495824175824175,0.3767032967032967
dynamic_1p00x,1.0,60,2024,35,214732,42943,0,27.21747432643271,45.52313531891111,27.259390354656173,33.139277647113616,66.61854085648417,0.24218149640220757,0.48149873087581213,0.4114312319305266,0.3483486956528509,1,2275,-0.16507355214647068,0.8849215875927935,0.4857142857142857,-0.20799825491002522,35.495824175824175,0.3767032967032967
dynamic_1p00x,1.0,60,2024,35,214732,42943,0,27.21747432643271,45.52313531891111,27.259390354656173,33.139277647113616,66.61854085648417,0.24218149640220757,0.48149873087581213,0.4114312319305266,0.3483486956528509,2,2275,-0.3349820868622959,0.7565461321474655,0.4703296703296703,-0.35944855567083134,35.495824175824175,0.3767032967032967
dynamic_1p00x,1.0,60,2024,35,214732,42943,0,27.21747432643271,45.52313531891111,27.259390354656173,33.139277647113616,66.61854085648417,0.24218149640220757,0.48149873087581213,0.4114312319305266,0.3483486956528509,5,2275,-0.6640076345206327,0.4669353157571578,0.4307692307692308,-0.6649486938232338,35.495824175824175,0.3767032967032967
dynamic_1p00x,1.0,60,2025,59,257675,42864,0,28.16815976110489,44.86048898842852,26.97135125046659,23.884845091452036,75.45726017170587,0.6578947368421052,0.4813363195222098,0.39938304244214806,0.33866456307710074,0,1641,-0.025695093252449674,0.9817112773175175,0.48689823278488725,-0.06316606500573974,35.25655088360756,0.3826934795856185
dynamic_1p00x,1.0,60,2025,59,257675,42864,0,28.16815976110489,44.86048898842852,26.97135125046659,23.884845091452036,75.45726017170587,0.6578947368421052,0.4813363195222098,0.39938304244214806,0.33866456307710074,1,1641,-0.1731583256720327,0.8627222134405044,0.4741011578305911,-0.1915282284225981,35.25655088360756,0.3826934795856185
dynamic_1p00x,1.0,60,2025,59,257675,42864,0,28.16815976110489,44.86048898842852,26.97135125046659,23.884845091452036,75.45726017170587,0.6578947368421052,0.4813363195222098,0.39938304244214806,0.33866456307710074,2,1641,-0.298314184693782,0.7580477879780712,0.4625228519195612,-0.3096378239768268,35.25655088360756,0.3826934795856185
dynamic_1p00x,1.0,60,2025,59,257675,42864,0,28.16815976110489,44.86048898842852,26.97135125046659,23.884845091452036,75.45726017170587,0.6578947368421052,0.4813363195222098,0.39938304244214806,0.33866456307710074,5,1641,-0.5711939236694022,0.5107874387535197,0.43388177940280315,-0.5728184594085217,35.25655088360756,0.3826934795856185
